start...
Finetuning mode
Load outputs/2022-09-03-11-40-46/trained_model/tetris_epoch754_score17400.pt...
Epoch: 1 / 100000, Score: 15000,  block: 301,  Reward: 336.4480 Cleared lines: 120, col: 80/11/6/0 
Epoch: 91 / 100000, Score: 14600,  block: 301,  Reward: 489.0720 Cleared lines: 121, col: 76/18/3/0 
Epoch: 92 / 100000, Score: 1700,  block: 74,  Reward: 34.9320 Cleared lines: 20, col: 16/2/0/0 
Epoch: 93 / 100000, Score: 16100,  block: 301,  Reward: 320.8480 Cleared lines: 115, col: 60/20/1/3 
Epoch: 94 / 100000, Score: 200,  block: 42,  Reward: 38.2440 Cleared lines: 7, col: 7/0/0/0 
Epoch: 95 / 100000, Score: 7200,  block: 180,  Reward: 120.9360 Cleared lines: 62, col: 37/11/1/0 
Epoch: 96 / 100000, Score: 7600,  block: 193,  Reward: 227.8920 Cleared lines: 65, col: 43/8/2/0 
Epoch: 97 / 100000, Score: 1400,  block: 70,  Reward: 52.9800 Cleared lines: 17, col: 13/2/0/0 
Epoch: 98 / 100000, Score: 100,  block: 36,  Reward: 6.4080 Cleared lines: 6, col: 6/0/0/0 
Epoch: 99 / 100000, Score: 15600,  block: 301,  Reward: 341.1640 Cleared lines: 120, col: 81/11/3/2 
Epoch: 100 / 100000, Score: 14100,  block: 301,  Reward: 175.3400 Cleared lines: 119, col: 75/19/2/0 
Epoch: 101 / 100000, Score: 8300,  block: 195,  Reward: 148.1840 Cleared lines: 68, col: 47/7/1/1 
Epoch: 102 / 100000, Score: 2000,  block: 75,  Reward: 12.4200 Cleared lines: 21, col: 13/4/0/0 
Epoch: 103 / 100000, Score: 4700,  block: 138,  Reward: 57.4480 Cleared lines: 46, col: 34/6/0/0 
Epoch: 104 / 100000, Score: 4600,  block: 115,  Reward: 71.2440 Cleared lines: 37, col: 23/5/0/1 
Epoch: 105 / 100000, Score: 14000,  block: 301,  Reward: 289.1080 Cleared lines: 114, col: 67/19/3/0 
Epoch: 106 / 100000, Score: 13600,  block: 301,  Reward: 292.9920 Cleared lines: 117, col: 79/16/2/0 
Epoch: 107 / 100000, Score: 8600,  block: 191,  Reward: 152.6480 Cleared lines: 67, col: 43/7/2/1 
Epoch: 108 / 100000, Score: 5500,  block: 139,  Reward: 69.7160 Cleared lines: 47, col: 26/9/1/0 
Epoch: 109 / 100000, Score: 14200,  block: 301,  Reward: 296.9480 Cleared lines: 118, col: 75/17/3/0 
Epoch: 110 / 100000, Score: 10900,  block: 266,  Reward: 194.5280 Cleared lines: 96, col: 65/14/1/0 
Epoch: 111 / 100000, Score: 600,  block: 48,  Reward: 37.1800 Cleared lines: 9, col: 5/2/0/0 
Epoch: 112 / 100000, Score: 13600,  block: 301,  Reward: 466.9760 Cleared lines: 114, col: 79/14/1/1 
Epoch: 113 / 100000, Score: 10700,  block: 270,  Reward: 240.0760 Cleared lines: 99, col: 78/9/1/0 
Epoch: 114 / 100000, Score: 14200,  block: 301,  Reward: 386.9160 Cleared lines: 120, col: 81/15/3/0 
Epoch: 115 / 100000, Score: 1300,  block: 60,  Reward: 67.3440 Cleared lines: 14, col: 6/4/0/0 
Epoch: 116 / 100000, Score: 14300,  block: 301,  Reward: 303.8320 Cleared lines: 116, col: 72/16/4/0 
Epoch: 117 / 100000, Score: 2500,  block: 82,  Reward: 81.6600 Cleared lines: 24, col: 17/2/1/0 
Epoch: 118 / 100000, Score: 2000,  block: 78,  Reward: 67.8680 Cleared lines: 22, col: 16/3/0/0 
Epoch: 119 / 100000, Score: 3200,  block: 102,  Reward: 55.2160 Cleared lines: 32, col: 22/5/0/0 
Epoch: 120 / 100000, Score: 1600,  block: 67,  Reward: 65.5400 Cleared lines: 18, col: 12/3/0/0 
Epoch: 121 / 100000, Score: 2700,  block: 98,  Reward: 51.6760 Cleared lines: 30, col: 26/2/0/0 
Epoch: 122 / 100000, Score: 800,  block: 55,  Reward: 12.1600 Cleared lines: 12, col: 10/1/0/0 
Epoch: 123 / 100000, Score: 8100,  block: 212,  Reward: 125.2200 Cleared lines: 75, col: 53/11/0/0 
Epoch: 124 / 100000, Score: 13300,  block: 301,  Reward: 327.9160 Cleared lines: 111, col: 76/14/1/1 
Epoch: 125 / 100000, Score: 3600,  block: 106,  Reward: 85.0960 Cleared lines: 33, col: 22/4/1/0 
Epoch: 126 / 100000, Score: 3000,  block: 99,  Reward: 114.9880 Cleared lines: 30, col: 25/1/1/0 
Epoch: 127 / 100000, Score: 1500,  block: 74,  Reward: 104.7360 Cleared lines: 19, col: 17/1/0/0 
Epoch: 128 / 100000, Score: 1900,  block: 81,  Reward: 71.0440 Cleared lines: 23, col: 21/1/0/0 
Epoch: 129 / 100000, Score: 13600,  block: 301,  Reward: 329.7400 Cleared lines: 115, col: 78/14/3/0 
Epoch: 130 / 100000, Score: 6400,  block: 173,  Reward: 67.1160 Cleared lines: 58, col: 41/7/1/0 
Epoch: 131 / 100000, Score: 3200,  block: 104,  Reward: 63.7040 Cleared lines: 32, col: 22/5/0/0 
Epoch: 132 / 100000, Score: 3100,  block: 88,  Reward: 77.0240 Cleared lines: 27, col: 14/5/1/0 
Epoch: 133 / 100000, Score: 16200,  block: 301,  Reward: 346.9360 Cleared lines: 120, col: 65/18/5/1 
Epoch: 134 / 100000, Score: 13900,  block: 301,  Reward: 297.9640 Cleared lines: 113, col: 71/15/4/0 
Epoch: 135 / 100000, Score: 3400,  block: 93,  Reward: 85.4880 Cleared lines: 28, col: 20/2/0/1 
Epoch: 136 / 100000, Score: 3000,  block: 97,  Reward: 126.3040 Cleared lines: 29, col: 17/6/0/0 
Epoch: 137 / 100000, Score: 16800,  block: 301,  Reward: 612.4800 Cleared lines: 116, col: 60/15/6/2 
Epoch: 138 / 100000, Score: 3800,  block: 97,  Reward: 79.9520 Cleared lines: 30, col: 18/4/0/1 
Epoch: 139 / 100000, Score: 15400,  block: 301,  Reward: 648.8400 Cleared lines: 117, col: 72/13/5/1 
Epoch: 140 / 100000, Score: 4700,  block: 124,  Reward: 110.2240 Cleared lines: 40, col: 26/4/2/0 
Epoch: 141 / 100000, Score: 9900,  block: 261,  Reward: 196.6000 Cleared lines: 94, col: 74/10/0/0 
Epoch: 142 / 100000, Score: 4400,  block: 135,  Reward: 137.9160 Cleared lines: 44, col: 34/5/0/0 
Epoch: 143 / 100000, Score: 6100,  block: 152,  Reward: 104.2680 Cleared lines: 52, col: 38/5/0/1 
Epoch: 144 / 100000, Score: 13900,  block: 301,  Reward: 256.5440 Cleared lines: 116, col: 79/15/1/1 
Epoch: 145 / 100000, Score: 14700,  block: 301,  Reward: 447.6440 Cleared lines: 116, col: 68/19/2/1 
Epoch: 146 / 100000, Score: 3000,  block: 85,  Reward: 58.0680 Cleared lines: 24, col: 12/3/2/0 
Epoch: 147 / 100000, Score: 2000,  block: 79,  Reward: 48.8800 Cleared lines: 23, col: 19/2/0/0 
Epoch: 148 / 100000, Score: 13500,  block: 301,  Reward: 443.4280 Cleared lines: 120, col: 85/16/1/0 
Epoch: 149 / 100000, Score: 1300,  block: 62,  Reward: 55.9120 Cleared lines: 16, col: 12/2/0/0 
Epoch: 150 / 100000, Score: 3600,  block: 111,  Reward: 80.9680 Cleared lines: 35, col: 23/6/0/0 
Epoch: 151 / 100000, Score: 1200,  block: 68,  Reward: 80.8800 Cleared lines: 16, col: 14/1/0/0 
Epoch: 152 / 100000, Score: 800,  block: 54,  Reward: 56.4760 Cleared lines: 12, col: 10/1/0/0 
Epoch: 153 / 100000, Score: 1700,  block: 67,  Reward: 45.0200 Cleared lines: 18, col: 10/4/0/0 
Epoch: 154 / 100000, Score: 7300,  block: 165,  Reward: 178.0120 Cleared lines: 56, col: 32/6/4/0 
Epoch: 155 / 100000, Score: 2600,  block: 93,  Reward: 18.0840 Cleared lines: 28, col: 22/3/0/0 
Epoch: 156 / 100000, Score: 3300,  block: 100,  Reward: 41.5760 Cleared lines: 31, col: 22/3/1/0 
Epoch: 157 / 100000, Score: 800,  block: 51,  Reward: 26.7560 Cleared lines: 11, col: 7/2/0/0 
Epoch: 158 / 100000, Score: 10300,  block: 232,  Reward: 112.2040 Cleared lines: 83, col: 57/8/2/1 
Epoch: 159 / 100000, Score: 1300,  block: 64,  Reward: 23.3240 Cleared lines: 16, col: 12/2/0/0 
Epoch: 160 / 100000, Score: 6400,  block: 158,  Reward: 156.6960 Cleared lines: 54, col: 34/7/2/0 
Epoch: 161 / 100000, Score: 14500,  block: 301,  Reward: 364.1280 Cleared lines: 115, col: 75/11/6/0 
Epoch: 162 / 100000, Score: 5000,  block: 150,  Reward: 88.5880 Cleared lines: 50, col: 40/5/0/0 
Epoch: 163 / 100000, Score: 8700,  block: 207,  Reward: 305.7600 Cleared lines: 72, col: 47/8/3/0 
Epoch: 164 / 100000, Score: 1400,  block: 63,  Reward: 34.0160 Cleared lines: 16, col: 10/3/0/0 
Epoch: 165 / 100000, Score: 13600,  block: 301,  Reward: 117.9120 Cleared lines: 111, col: 75/13/2/1 
Epoch: 166 / 100000, Score: 9800,  block: 234,  Reward: 242.0040 Cleared lines: 83, col: 62/7/1/1 
Epoch: 167 / 100000, Score: 4500,  block: 112,  Reward: 95.6000 Cleared lines: 35, col: 20/3/3/0 
Epoch: 168 / 100000, Score: 4000,  block: 126,  Reward: 54.1640 Cleared lines: 41, col: 33/4/0/0 
Epoch: 169 / 100000, Score: 3500,  block: 98,  Reward: 61.7240 Cleared lines: 31, col: 18/5/1/0 
Epoch: 170 / 100000, Score: 14600,  block: 301,  Reward: 239.1640 Cleared lines: 115, col: 67/19/2/1 
Epoch: 171 / 100000, Score: 1600,  block: 66,  Reward: 43.1080 Cleared lines: 17, col: 9/4/0/0 
Epoch: 172 / 100000, Score: 4100,  block: 118,  Reward: 124.8680 Cleared lines: 37, col: 24/5/1/0 
Epoch: 173 / 100000, Score: 16200,  block: 301,  Reward: 655.4880 Cleared lines: 116, col: 66/16/2/3 
Epoch: 174 / 100000, Score: 4500,  block: 134,  Reward: 68.0680 Cleared lines: 45, col: 35/5/0/0 
Epoch: 175 / 100000, Score: 11100,  block: 289,  Reward: 358.5360 Cleared lines: 105, col: 83/11/0/0 
Epoch: 176 / 100000, Score: 11900,  block: 270,  Reward: 243.8640 Cleared lines: 97, col: 58/15/3/0 
Epoch: 177 / 100000, Score: 9200,  block: 231,  Reward: 168.6120 Cleared lines: 82, col: 62/7/2/0 
Epoch: 178 / 100000, Score: 9200,  block: 207,  Reward: 140.8160 Cleared lines: 74, col: 43/11/3/0 
Epoch: 179 / 100000, Score: 14700,  block: 301,  Reward: 158.2760 Cleared lines: 117, col: 67/19/4/0 
Epoch: 180 / 100000, Score: 12600,  block: 301,  Reward: 220.7560 Cleared lines: 112, col: 84/11/2/0 
Epoch: 181 / 100000, Score: 3600,  block: 104,  Reward: 106.8960 Cleared lines: 32, col: 19/5/1/0 
Epoch: 182 / 100000, Score: 14400,  block: 301,  Reward: 390.7520 Cleared lines: 117, col: 77/15/2/1 
Epoch: 183 / 100000, Score: 13900,  block: 301,  Reward: 496.9960 Cleared lines: 118, col: 85/13/1/1 
Epoch: 184 / 100000, Score: 1200,  block: 57,  Reward: 56.9520 Cleared lines: 14, col: 8/3/0/0 
Epoch: 185 / 100000, Score: 5400,  block: 142,  Reward: 68.6680 Cleared lines: 48, col: 31/7/1/0 
Epoch: 186 / 100000, Score: 2100,  block: 86,  Reward: 64.7000 Cleared lines: 24, col: 20/2/0/0 
Epoch: 187 / 100000, Score: 7600,  block: 198,  Reward: 94.6960 Cleared lines: 70, col: 53/7/1/0 
Epoch: 188 / 100000, Score: 2300,  block: 68,  Reward: 13.3720 Cleared lines: 19, col: 11/1/2/0 
Epoch: 189 / 100000, Score: 4600,  block: 132,  Reward: 108.8240 Cleared lines: 43, col: 27/8/0/0 
Epoch: 190 / 100000, Score: 12600,  block: 262,  Reward: 320.0120 Cleared lines: 96, col: 50/18/2/1 
Epoch: 191 / 100000, Score: 5000,  block: 140,  Reward: 130.7080 Cleared lines: 45, col: 25/10/0/0 
Epoch: 192 / 100000, Score: 2800,  block: 84,  Reward: 38.8800 Cleared lines: 26, col: 12/7/0/0 
Epoch: 193 / 100000, Score: 4300,  block: 128,  Reward: 57.1320 Cleared lines: 43, col: 33/5/0/0 
Epoch: 194 / 100000, Score: 8900,  block: 204,  Reward: 230.5200 Cleared lines: 71, col: 44/10/1/1 
Epoch: 195 / 100000, Score: 5100,  block: 113,  Reward: 109.4200 Cleared lines: 36, col: 24/2/0/2 
Epoch: 196 / 100000, Score: 9900,  block: 260,  Reward: 103.9640 Cleared lines: 95, col: 77/9/0/0 
Epoch: 197 / 100000, Score: 2800,  block: 64,  Reward: 52.2200 Cleared lines: 17, col: 4/3/1/1 
Epoch: 198 / 100000, Score: 2000,  block: 80,  Reward: 44.4480 Cleared lines: 23, col: 19/2/0/0 
Epoch: 199 / 100000, Score: 4800,  block: 135,  Reward: 42.3920 Cleared lines: 44, col: 26/9/0/0 
Epoch: 200 / 100000, Score: 15400,  block: 301,  Reward: 405.2200 Cleared lines: 119, col: 68/19/3/1 
Epoch: 201 / 100000, Score: 6400,  block: 166,  Reward: 191.8520 Cleared lines: 56, col: 40/5/2/0 
Epoch: 202 / 100000, Score: 1400,  block: 58,  Reward: 52.1280 Cleared lines: 14, col: 9/1/1/0 
Epoch: 203 / 100000, Score: 1100,  block: 56,  Reward: 29.9000 Cleared lines: 13, col: 7/3/0/0 
Epoch: 204 / 100000, Score: 13100,  block: 301,  Reward: 239.7760 Cleared lines: 116, col: 81/16/1/0 
Epoch: 205 / 100000, Score: 15400,  block: 301,  Reward: 261.0680 Cleared lines: 119, col: 68/19/3/1 
Epoch: 206 / 100000, Score: 8200,  block: 195,  Reward: 217.7400 Cleared lines: 68, col: 49/6/1/1 
Epoch: 207 / 100000, Score: 2400,  block: 83,  Reward: 98.3160 Cleared lines: 23, col: 16/2/1/0 
Epoch: 208 / 100000, Score: 15300,  block: 301,  Reward: 407.1400 Cleared lines: 117, col: 69/16/4/1 
Epoch: 209 / 100000, Score: 1700,  block: 67,  Reward: 63.4520 Cleared lines: 17, col: 12/1/1/0 
Epoch: 210 / 100000, Score: 6600,  block: 176,  Reward: 175.6040 Cleared lines: 61, col: 46/6/1/0 
Epoch: 211 / 100000, Score: 6300,  block: 181,  Reward: 219.0760 Cleared lines: 61, col: 47/7/0/0 
Epoch: 212 / 100000, Score: 14200,  block: 296,  Reward: 307.2120 Cleared lines: 109, col: 72/9/5/1 
Epoch: 213 / 100000, Score: 13400,  block: 301,  Reward: 256.4200 Cleared lines: 111, col: 65/20/2/0 
Epoch: 214 / 100000, Score: 8200,  block: 202,  Reward: 262.5880 Cleared lines: 70, col: 41/13/1/0 
Epoch: 215 / 100000, Score: 5400,  block: 147,  Reward: 145.8520 Cleared lines: 49, col: 34/6/1/0 
Epoch: 216 / 100000, Score: 1300,  block: 62,  Reward: 55.8200 Cleared lines: 15, col: 9/3/0/0 
Epoch: 217 / 100000, Score: 14200,  block: 297,  Reward: 406.5440 Cleared lines: 108, col: 64/14/4/1 
Epoch: 218 / 100000, Score: 1900,  block: 76,  Reward: 45.8320 Cleared lines: 21, col: 15/3/0/0 
Epoch: 219 / 100000, Score: 5700,  block: 143,  Reward: 199.0200 Cleared lines: 47, col: 31/6/0/1 
Epoch: 220 / 100000, Score: 14400,  block: 301,  Reward: 305.3760 Cleared lines: 116, col: 74/16/2/1 
Epoch: 221 / 100000, Score: 13200,  block: 301,  Reward: 191.7760 Cleared lines: 118, col: 94/10/0/1 
Epoch: 222 / 100000, Score: 1100,  block: 51,  Reward: 49.6640 Cleared lines: 11, col: 6/1/1/0 
Epoch: 223 / 100000, Score: 2000,  block: 69,  Reward: 48.0440 Cleared lines: 18, col: 9/3/1/0 
Epoch: 224 / 100000, Score: 13000,  block: 301,  Reward: 143.7480 Cleared lines: 115, col: 80/16/1/0 
Epoch: 225 / 100000, Score: 12700,  block: 301,  Reward: 387.2600 Cleared lines: 116, col: 89/12/1/0 
Epoch: 226 / 100000, Score: 1700,  block: 70,  Reward: 34.7160 Cleared lines: 19, col: 13/3/0/0 
Epoch: 227 / 100000, Score: 3000,  block: 79,  Reward: 60.9600 Cleared lines: 23, col: 13/3/0/1 
Epoch: 228 / 100000, Score: 1400,  block: 61,  Reward: 29.3120 Cleared lines: 15, col: 7/4/0/0 
Epoch: 229 / 100000, Score: 9800,  block: 244,  Reward: 468.8720 Cleared lines: 87, col: 60/12/1/0 
Epoch: 230 / 100000, Score: 4300,  block: 132,  Reward: 103.6760 Cleared lines: 43, col: 33/5/0/0 
Epoch: 231 / 100000, Score: 1000,  block: 58,  Reward: 8.4480 Cleared lines: 13, col: 9/2/0/0 
Epoch: 232 / 100000, Score: 13700,  block: 301,  Reward: 102.3200 Cleared lines: 118, col: 80/16/2/0 
Epoch: 233 / 100000, Score: 4000,  block: 132,  Reward: 87.2960 Cleared lines: 41, col: 33/4/0/0 
Epoch: 234 / 100000, Score: 13500,  block: 301,  Reward: 275.5160 Cleared lines: 116, col: 83/12/3/0 
