start...
Finetuning mode
Load outputs/2022-08-16-15-06-35/trained_model/tetris_epoch377_score179400.pt...
Epoch: 1 / 3000, Score: 159200,  block: 3001,  Reward: 47.4 Cleared lines: 1196, col: 713/206/17/5 
Epoch: 2 / 3000, Score: 159700,  block: 3001,  Reward: 45.7 Cleared lines: 1198, col: 694/214/20/4 
Epoch: 3 / 3000, Score: 160700,  block: 3001,  Reward: 48.0 Cleared lines: 1197, col: 689/213/22/4 
Epoch: 4 / 3000, Score: 41600,  block: 920,  Reward: 11.7 Cleared lines: 351, col: 227/57/2/1 
Epoch: 5 / 3000, Score: 156000,  block: 3001,  Reward: 43.7 Cleared lines: 1190, col: 744/185/20/4 
Epoch: 6 / 3000, Score: 162400,  block: 3001,  Reward: 47.4 Cleared lines: 1200, col: 739/187/21/6 
Epoch: 7 / 3000, Score: 81600,  block: 1582,  Reward: 23.5 Cleared lines: 615, col: 357/111/8/3 
Epoch: 8 / 3000, Score: 46300,  block: 909,  Reward: 13.3 Cleared lines: 347, col: 199/61/6/2 
Epoch: 9 / 3000, Score: 131100,  block: 2692,  Reward: 36.9 Cleared lines: 1061, col: 642/187/15/0 
Epoch: 10 / 3000, Score: 156000,  block: 3001,  Reward: 44.5 Cleared lines: 1197, col: 714/192/33/0 
Epoch: 11 / 3000, Score: 150600,  block: 3001,  Reward: 43.8 Cleared lines: 1196, col: 735/200/19/1 
Epoch: 12 / 3000, Score: 43500,  block: 962,  Reward: 10.7 Cleared lines: 370, col: 249/50/7/0 
Epoch: 13 / 3000, Score: 28800,  block: 657,  Reward: 7.0 Cleared lines: 248, col: 159/37/5/0 
Epoch: 14 / 3000, Score: 162700,  block: 3001,  Reward: 46.2 Cleared lines: 1194, col: 715/181/35/3 
Epoch: 15 / 3000, Score: 151100,  block: 3001,  Reward: 44.3 Cleared lines: 1191, col: 731/206/12/3 
Epoch: 16 / 3000, Score: 163600,  block: 3001,  Reward: 49.1 Cleared lines: 1197, col: 712/188/31/4 
Epoch: 17 / 3000, Score: 115700,  block: 2285,  Reward: 30.8 Cleared lines: 898, col: 545/150/15/2 
