start...
Finetuning mode
Load outputs/2022-08-22-07-53-31/trained_model/tetris_epoch1375_score13900.pt...
Epoch: 1 / 3000, Score: 150100,  block: 3001,  Reward: 19.8383 Cleared lines: 1198, col: 781/178/19/1 
Epoch: 2 / 3000, Score: 144700,  block: 3001,  Reward: -1.5737 Cleared lines: 1197, col: 823/167/12/1 
Epoch: 3 / 3000, Score: 31900,  block: 741,  Reward: -3.3657 Cleared lines: 282, col: 187/46/1/0 
Epoch: 4 / 3000, Score: 61800,  block: 1338,  Reward: -4.2390 Cleared lines: 519, col: 363/66/8/0 
Epoch: 5 / 3000, Score: 140500,  block: 3001,  Reward: 22.6703 Cleared lines: 1196, col: 850/162/6/1 
Epoch: 6 / 3000, Score: 7400,  block: 243,  Reward: -7.2453 Cleared lines: 82, col: 68/7/0/0 
Epoch: 7 / 3000, Score: 35200,  block: 864,  Reward: 3.0403 Cleared lines: 331, col: 259/36/0/0 
Epoch: 8 / 3000, Score: 46600,  block: 1030,  Reward: -0.5257 Cleared lines: 398, col: 277/53/5/0 
Epoch: 9 / 3000, Score: 14000,  block: 346,  Reward: -1.4413 Cleared lines: 123, col: 77/20/2/0 
Epoch: 10 / 3000, Score: 42600,  block: 981,  Reward: 4.9240 Cleared lines: 380, col: 267/55/1/0 
Epoch: 11 / 3000, Score: 30200,  block: 711,  Reward: -2.3173 Cleared lines: 270, col: 203/29/3/0 
Epoch: 12 / 3000, Score: 144700,  block: 3001,  Reward: 12.9003 Cleared lines: 1197, col: 832/161/13/1 
Epoch: 13 / 3000, Score: 26100,  block: 645,  Reward: -3.8680 Cleared lines: 240, col: 168/36/0/0 
Epoch: 14 / 3000, Score: 63200,  block: 1410,  Reward: 9.7317 Cleared lines: 546, col: 389/71/5/0 
Epoch: 15 / 3000, Score: 3700,  block: 158,  Reward: -2.2457 Cleared lines: 46, col: 34/6/0/0 
Epoch: 16 / 3000, Score: 36100,  block: 852,  Reward: 2.0043 Cleared lines: 326, col: 235/44/1/0 
Epoch: 17 / 3000, Score: 141400,  block: 3001,  Reward: 19.6283 Cleared lines: 1192, col: 826/165/12/0 
Epoch: 18 / 3000, Score: 143200,  block: 3001,  Reward: 19.2353 Cleared lines: 1195, col: 847/154/12/1 
Epoch: 19 / 3000, Score: 9100,  block: 235,  Reward: -1.0737 Cleared lines: 78, col: 49/10/3/0 
Epoch: 20 / 3000, Score: 79900,  block: 1708,  Reward: 8.7973 Cleared lines: 668, col: 469/90/5/1 
Epoch: 21 / 3000, Score: 33000,  block: 798,  Reward: 4.0800 Cleared lines: 303, col: 246/24/3/0 
Epoch: 22 / 3000, Score: 24900,  block: 595,  Reward: -0.9660 Cleared lines: 222, col: 165/24/3/0 
Epoch: 23 / 3000, Score: 102700,  block: 2145,  Reward: 13.4693 Cleared lines: 843, col: 589/121/0/3 
Epoch: 24 / 3000, Score: 61700,  block: 1347,  Reward: 4.7587 Cleared lines: 521, col: 383/61/4/1 
